PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
-2.973914789066571,0.5324390130921924,-0.22901031456124327,0.6368669198385666,-0.25246956208219196,-0.29688316072666626,-0.6449057116165537,-0.2981274929532626,0.36970110446014004,0.14703464760421012,0.418303987658735
1.5269762119879753,-0.3559626791884636,0.21685129139612724,3.7698781857409647,0.8708636780778213,-2.146940388538581,2.146556754084386,1.9428937353255362,0.30004353551169466,-1.0060119191637305,0.18594446496563746
1.1065142224365372,1.1970110721969962,2.4483296554737954,0.14644489612634465,-1.3379956493303915,-0.45516037943241344,-0.05810332219782743,-0.7957977630692531,0.18451751545853992,-0.1746174178950749,-0.1637189418998031
3.341460284241686,0.7528882044967273,0.7574475084588916,5.106417586687338,0.35679062693085517,0.8077365800805596,-1.8135722992704577,-0.1812865473775277,-0.20093119000110046,0.44028975135123305,-0.1571789994179466
-0.19931274041762098,0.9610319930849458,0.4859052518699133,-0.08364609033816962,-0.3419592470834413,-1.5416530941453253,-0.4365724749858589,-0.9075119870790618,0.29279685252437737,0.09273899507585572,-0.06647700702994482
0.6882846940211915,-0.41643193389483757,-0.19316544311160608,1.5702495358552382,-0.5312664102122633,-0.5913293806314243,0.03912546151728463,1.1980562899120148,-0.04933775800625482,0.07384672526304778,-0.11682122323828487
0.07148600482939496,0.4534272516235986,-0.9367580686362937,-0.18195188429356898,-0.9559808937287796,0.25598588012831436,-0.5636230831271476,0.8591523970458884,0.35041325351355884,0.7727437552506229,0.060867248154856196
-0.8519620895395769,0.3786813404762377,0.08380269204078898,0.197146293469291,-0.2299304150273711,-1.075079990095854,-0.8023658475878237,-0.031034638314430218,-0.4749392879751951,0.09743612104539057,-0.07749134181602284
-1.1478387870242452,-0.6002389652962064,-0.5789160571938676,0.5370553596232667,-1.0079305914942522,-0.6352413271621337,-1.2584964220976467,0.40999593735561174,-0.13746017667847635,-0.18731868103105026,-0.14289985801712604
-0.21493837384856243,-1.1940179408858518,-1.0073373506275485,0.27819246724065144,-0.6453520786117248,-0.4467743110845604,-0.9842698864718546,0.47817474038525315,0.0327639757798805,-0.1725494632976068,-0.02168343733527019
-1.6800707300430657,0.5979703491333723,-1.5689449251940764,0.2383209477853119,-0.0017561244725353906,-0.5973933835605632,0.016067180857870057,-0.18543128534372513,-0.16937839776727143,0.0893516352313818,0.021675815835750456
-1.2672185164461265,-0.40256792709874994,-1.54167992637569,0.2995503760721901,0.0952353127908487,-0.23461540021825783,-0.04148902130382288,0.3198198536660804,-0.3431331558053835,0.2570609201163359,0.21944409265317544
-1.5182324867036587,1.2180423246411034,-0.2697893654203857,0.12391319245284611,-0.21714374006657272,0.47440269724592793,-0.14825392401931217,0.2549867492839734,0.5184792304482059,0.3393423942326301,-0.06829174378814094
-0.08519676676307171,1.6218797308496653,-0.17229864755740115,0.1569234516303374,-0.7984968409143709,0.6420402939729709,0.5476312395040469,0.9478922620660092,0.9800848497995268,0.7357164278351873,0.03276284252827346
-1.0622348541075228,0.07014306004774355,0.05492495514802941,0.7424029910774906,-0.9033344811530476,-0.7658944114872185,-1.9298655827718199,0.13905133890898372,0.46685632376864217,-0.19217599760993112,-0.4059939664249313
-0.4147436025023969,0.4787849878601944,-1.9483911021943063,-0.9638907442495757,2.0475746699012234,-0.6386202400728208,-0.8731382622099488,0.7662710381926211,-0.14984564256964192,0.3147162608443061,0.13825295480657654
-0.7671946210702488,-0.9955133703937258,-1.174366182684322,-0.03485195401685092,0.776580474053193,-0.27946730056618263,-0.0186978340189623,-0.22439141567255289,0.17996417422982763,0.36943065754856486,-0.28633082310469127
0.43036591613500547,-0.5538492814514496,-0.10602447406785319,0.18085144700393666,-0.6859187715489834,-0.7163672654694305,-0.31054829499029757,0.7286364131853138,-0.19870629470435586,-0.21307025679805142,-0.1244159229840911
0.8479021502658951,1.0232867309161444,1.0355974049047278,-0.7273497936683991,1.7514350350228833,-0.7567749930513599,-0.4664093766696099,1.1136780738966905,1.2518733430429092,-0.10054645756430483,-0.1032374575245512
0.38454998287298225,0.7563164785515938,-1.0429203114821717,-0.454630548281063,-0.407825871030781,0.15799724823639955,-0.39531302434873283,-0.14644658168266478,-0.10277076055302273,-0.35241233747684775,0.11465414926769331
1.4882177626316522,-0.20478458214421874,-0.42313801620433417,4.301442248765512,1.9616700056332887,1.1906260615532178,-1.7146842495512362,-0.4701682889111903,-0.6862319873751213,1.1685850681870753,-0.20023226904304178
0.3745019291551903,-0.7420412148015777,0.016875961325219055,1.7149652298144378,0.9221163256047963,-1.1525796962509534,1.8904718283416693,1.4128933378840955,0.10923469101966254,-0.6755704897677892,0.09876243605085762
-4.209731741427618,-1.2502624978898542,1.8024596903571573,-0.26568123049020503,1.336448965606205,-0.5554020716969791,-0.154012766035056,-1.4764016552221935,1.654830787182766,0.4645888166112935,0.10392784474383636
0.2472583854808034,2.557110607426562,-0.34697829556638815,0.9591408278159697,-0.3766140694084261,0.8979842776375584,1.0082491781430596,-0.1739551964012665,1.3692742602665895,-1.051705001426366,0.00669759866594865
0.6015271832498451,-0.5457104783220172,-1.635560516074575,0.5906025431418349,-0.5681293958288652,0.0032013779803482505,0.48961209917787823,0.9525550122717624,0.20910092297864855,-0.5181106865743267,0.016772432340880255
-1.5072046062494704,-0.5504155117708593,-1.036568124997207,0.41442538469502704,-0.09162986257574848,-0.7868159222588738,-0.6787724453460121,0.7612370381860069,-0.17741481842092133,-0.14428364719569883,0.20289226922968992
-1.4698412792596744,-0.737533434023105,-1.0549239191561084,0.47332003225810515,-0.15383062114578938,-0.8116939189555963,-0.7107248998741215,0.8638999733960788,-0.08595045408430611,-0.09021939037493043,0.20544590003214278
0.8256132775444684,2.191290016430979,1.113611537696806,-0.6793648295553295,-1.397942942297061,0.03890776935108782,-0.6477879536231275,0.1680549675468235,0.3933569976465842,0.2342004136795694,0.12933818181640516
-0.24987881688211877,1.5368493238839045,0.9456160064503784,0.3041046450960245,-0.5752738519996655,0.7696610684202708,-0.37814846670428187,0.5616202345572202,-0.9266815977977031,0.14800155988229202,-0.06901628484527048
2.32013149268806,-1.2667808744183695,-0.8243495383197257,-0.7526118854568565,-0.41076460028434175,0.37339959722264077,-0.6758637799358707,0.8207534409998725,0.09042641153089043,-0.9313915030031751,0.222070938933031
-0.7225867917894353,0.5867236170695248,-0.48659476352678077,-0.18351763033336133,-0.0669090783823106,-0.536904659323987,0.0492147503212767,-0.39296976720450416,0.12872252910398957,0.11144453687449468,-0.057788829920445435
-0.48582344960264096,-0.25124434558847897,-0.3300302866240004,-0.19423442563463567,-0.5720513717876737,-0.755910880985635,-1.2237544619769198,-0.05174608423414781,0.652404375823451,-0.22125824739654737,0.2505979777297327
0.5353982929147839,0.43548194918028904,-0.09900027530974094,-0.1625178893761779,-0.6551720271916873,-1.3276219516306202,-0.45230396107602694,-0.7665781824739282,0.16757110019002042,-0.30574920317737775,0.34429413750908594
0.6894243985569384,1.8620305659871672,0.22973558044113104,0.9211663200896573,-0.9982193738805547,0.6026286962115643,0.2706940527178494,-0.12768842753325985,1.3798152306959792,-0.6925676030977439,-0.1388851817294923
-1.510964668343756,0.699954293293421,-1.126549843050371,0.2580094280086359,-0.0687065166275258,0.018151562772000848,0.1847578689942166,0.11220718927540788,0.277743130348688,0.10360771395545589,-0.08820006614772297
-1.565709918780876,-0.3985438107106461,-1.5080917183851446,-1.1019539721160527,1.8020141665972915,0.7656957710637589,-0.8926805060041265,0.20623685578339024,-0.030652486003946478,0.10479671995165814,0.0744779841358372
-1.565709918780876,-0.3985438107106461,-1.5080917183851446,-1.1019539721160527,1.8020141665972915,0.7656957710637589,-0.8926805060041265,0.20623685578339024,-0.030652486003946478,0.10479671995165814,0.0744779841358372
-1.9040721845505701,-0.8392950648305904,-1.2006214455586897,0.34723779843480296,0.38029307991834327,-0.006977515540533549,0.1876854448602384,-0.11140242810684384,0.10269350932938018,-0.020433416032494232,-0.3667990329714964
-0.725871356270043,-0.7463038087383944,-0.6457721507865559,1.2147312706498852,0.6953630905660878,-0.4959084925664371,1.412314639982988,1.0082008543591814,-0.16695497208130677,-0.049517121973565316,0.1764687951945854
-0.8405836322073058,1.4936128131298572,-0.4913574935384594,-0.10420128477982457,-1.0181709179743397,0.6225737746128572,-0.0839546507951382,-0.144280087308572,0.8222072819072498,-0.0013375705307476355,0.17114022068463436
-0.1120564110863184,0.44700888274601297,-1.530675730815823,-0.08055479094960513,-0.4593172181711587,-0.022299499242351365,-0.13429900811755954,-0.18560709807662631,0.30866103098159386,-0.34931729673999057,0.01643339465856835
0.9264652239031573,-0.7649205369825101,0.1800194500457852,-0.18864803748300177,0.22766783037239652,-1.1704224260332776,-0.31264590528058,-1.7893769447789711,1.0979121472709288,-0.5121130928146044,-0.02939871715507937
-2.0875965659463294,0.2904070717055773,-1.0871816350604073,0.3322864128514057,1.0078479093248034,0.12212857027117395,0.17093387035945337,-0.5929760237537601,-0.20135398573297927,0.23145163845184274,-0.10061154398835458
-1.6502685783743212,0.9357805052718624,-0.668793241514972,0.18312880435841106,-0.241811582103458,0.5894407623418401,0.05309411856282725,-0.002161699761967017,0.9668634073549154,0.13629525165145415,-0.0617779355791806
0.8401176576675474,2.2136407657769284,0.9178954209861748,1.7394402771642459,-1.0341094332782281,-0.7706758966286228,1.8763332198344427,1.4677679675401007,0.5314135082421131,-0.023624300479442598,0.06438482780299082
-1.2710286705673925,-1.0044216069313423,-1.126399183148211,0.39048043001065436,-0.6026461874678488,-0.8935359475280364,-1.185439675435348,0.3161882185638286,0.42763428787481966,-0.43823988530146957,-0.05882625037009949
0.1183794581894072,1.0336638538766503,0.08463950651976805,0.05245153996231295,-1.049705054690155,-0.45566727262536605,-0.6930418249523661,-0.6139688700035004,0.6601805355534228,-0.8327159359264888,-0.04443912641988082
-0.2975119722072604,-0.313941782435464,1.5466800083890484,0.5101170665866875,-0.6091314576176318,-1.2153681377065397,-0.5711145580690977,-0.23394202673848766,0.7769117148708056,-0.7044886981699462,-0.2743255502836764
-1.2673970728211477,0.24034705595252157,-0.14468962557146042,0.07424629090757541,-0.16865847143924814,-0.34956286425501754,-0.32328923866033543,-0.05959497787596546,-0.25411544659430746,-0.16502577898041618,-0.07106222136892433
3.221762441821353,1.4609586253117945,2.934852372187595,4.3671073917730165,0.1454854118542207,-1.5857480710906797,3.6533315762394176,3.8270407670992395,1.1428076575166222,0.1726221765519975,-0.1199128301582813
-0.4907150841998542,-0.5339405510815669,-0.6487965184724226,0.06005185826547237,-0.4571314484474089,-0.8289948826000257,-0.30409927076760346,0.09573376939712816,0.31076477090443644,-0.33335924065619205,0.13101860579832184
2.4281585323692205,2.1473449501490367,2.331899093970875,1.7675834476631227,-0.91301349365813,-1.0886081535940197,1.4380652528828353,0.9550471938457052,0.3161265240818362,-0.045287091651814215,0.13315958253412336
-1.3027174794384966,0.08714825347539013,-1.910567809437786,0.16036231849574203,-0.1639601852447971,-1.0803499060217223,-0.4648700736368836,-0.25600686636234327,0.12167825415514186,-0.04864220871880254,-0.09850530994013938
-0.223959551418497,3.1993101429500403,1.4516970189820744,-0.3072824981067522,-1.998465978329703,0.39907613143232856,0.049460948813265335,-0.18262308330833657,0.041252968542695195,0.1879451243577786,-0.04492901407469652
3.221762441821353,1.4609586253117945,2.934852372187595,4.3671073917730165,0.1454854118542207,-1.5857480710906797,3.6533315762394176,3.8270407670992395,1.1428076575166222,0.1726221765519975,-0.1199128301582813
-0.4907150841998542,-0.5339405510815669,-0.6487965184724226,0.06005185826547237,-0.4571314484474089,-0.8289948826000257,-0.30409927076760346,0.09573376939712816,0.31076477090443644,-0.33335924065619205,0.13101860579832184
-4.594756440973905,2.468483374862283,0.5411159782339003,-0.01782276829641517,-0.13509392740730342,0.22314538366867395,1.15393581410307,-1.4653656620191704,-0.12232237715340481,-1.1969567126995106,0.4140159964260533
-1.7957463567292837,-0.058705775919812735,-1.3313344218225724,0.20228475200763685,1.3025335708955055,0.30701485047934024,-0.041331751613812376,-0.03164187798818248,-0.028643921621029026,0.22579840475410295,-0.12881638261988795
-1.450778921215017,-0.15472459757530185,-2.3316876101431,0.12967592953829632,0.7701351702222453,0.3175349806043799,0.4450771373380377,0.15956057189585754,0.011845908707877358,-0.4761058608761956,0.13263421517239338
-0.19798666737336493,0.22282940351315833,-1.2148694940589835,0.17643527645267018,-0.7322674816757531,-0.512701870924971,-0.3721659686357565,0.23621870938168704,-0.14887763987403904,-0.13231775689732503,0.09222402791257744
-0.26310244236651076,0.005063626729474132,-0.5699274124939017,-0.019829968369521306,-0.04418498281770352,-0.178468632424513,0.1448065689060561,-0.5202141933067704,0.5666886840049881,-0.09070261425284729,0.06033905569089172
-0.19798666737336493,0.22282940351315833,-1.2148694940589835,0.17643527645267018,-0.7322674816757531,-0.512701870924971,-0.3721659686357565,0.23621870938168704,-0.14887763987403904,-0.13231775689732503,0.09222402791257744
-0.3221501969511566,0.6495079525068962,-0.9399083111316853,-0.20095193931696956,-0.908974981950049,0.028433619356113844,-0.4395928447189624,0.16316122499172278,0.5479490345759166,0.025835538758161084,0.18827552700342104
-0.7387276006207364,-0.45804258050124974,-1.0354995630196944,-0.24139062525341046,-0.6508038210514691,-0.18420082135363747,-1.0916626436245807,0.28751086911867896,0.5791747418518595,-0.22190744029461124,0.06893844496294792
-0.3221501969511566,0.6495079525068962,-0.9399083111316853,-0.20095193931696956,-0.908974981950049,0.028433619356113844,-0.4395928447189624,0.16316122499172278,0.5479490345759166,0.025835538758161084,0.18827552700342104
4.468104184077068,1.370325955695632,1.1768265506345357,7.5105687252362605,1.471517079323021,1.2845931677147573,-1.8891097038639344,-1.1740299610536757,0.18900305547527077,0.41345822791634135,-0.0746850256726628
-0.7714391827419873,0.7551898485485767,-0.18187979008421654,1.1352133025318045,-0.16810204937014062,-1.0326277465818914,0.14464070098671328,-0.1347247941363021,0.9206496604105094,-0.7907422099067826,-0.17407024067216556
0.3918033015198296,0.09055012180763715,-0.2565743758406311,1.6124606410046334,-0.28212552331999563,-0.3551045392047782,0.47356872197556965,1.214983678448713,0.08913615824252308,-0.13106498399560898,0.004543392137463625
-0.0613361776929319,1.254970929884095,-0.327798027972271,0.22680995772429913,-0.8506744657992616,0.6538633677126211,0.4214539546320702,1.1548627603265749,1.0376634558904183,0.9387337749782128,0.0861603700055609
1.5897046435322437,0.16023520942757016,0.24015510903712575,-0.4657728298134466,-0.7759921813650531,-1.1273155579795127,-0.21412180912704992,-0.6950952950273835,-0.39014674647730274,0.03607633235283517,0.1503573516098164
0.3918033015198296,0.09055012180763715,-0.2565743758406311,1.6124606410046334,-0.28212552331999563,-0.3551045392047782,0.47356872197556965,1.214983678448713,0.08913615824252308,-0.13106498399560898,0.004543392137463625
1.1516609583133584,-0.22170268361503578,0.2305285396642542,-0.15893027195780593,-0.9622642161941807,0.730989726322746,-0.1856910376391855,0.6588213860898983,0.09426894523769155,0.5714509164991747,-0.1531399815252876
-0.11078660330543624,-0.18993871542147756,-0.7214317553522289,-0.08326908639543798,-0.2506100590853302,-0.5907679825177847,0.009618709694118287,-0.46433099578168374,0.3038119144084497,-0.0022461195603847104,-0.12821223325957004
-1.0511010841714226,2.1559509137646886,-2.145984536013177,1.9148736806197644,0.14755909910620815,1.6858097107061203,0.3343593327668396,-0.26288534638436456,1.1112477725679086,0.049328018231062656,0.3099224338062334
-0.2618749110178415,0.11356260648107756,-0.24320921458682349,0.34717292392114524,-0.1074779871214034,0.9311437060302036,0.024158106677222603,0.3495639352980961,-0.3233224149125583,1.2235973898669328,0.022594924275500625
-1.419804131934972,-0.113968463365939,-2.448401180528956,-0.08734342022447404,0.541292638959913,-0.9300568424021036,-0.3365025659381073,-0.03188822726614352,0.10579709186920784,0.13024292949446725,0.029501675245313996
-0.9898270399452421,1.4348960470626686,0.1427382418215075,-0.14193033198833732,-1.3985906371830683,-0.07117423944316008,-0.46747614017359435,-0.35572950413676707,0.6660326090495314,0.5779897911843555,0.3722974915410042
-2.719399707040003,-0.06376990807222133,-3.1722928525832637,0.14801054520208876,1.4714203022167842,1.4685101489980297,2.103479857590868,-0.9762806232343971,0.37907424015532354,-0.5741778056718997,0.32955546643861416
-2.7711367118000503,-0.03280862932286385,-3.17360836752868,0.1138857557298827,1.5381945711324783,1.4609687963079527,2.025766474827366,-1.0063820667646717,0.39568712710232085,-0.5860450472221149,0.32573808459910364
-0.6196825229434052,-1.3584725207946287,-0.48152723370362227,0.9679585588332241,0.5792217971830602,-0.9714568528133957,0.9749950295716497,0.6323913644748401,0.3201376341189242,-0.13022086504698732,0.2936687705466997
0.7068129393845782,2.801746414721603,0.7720521954451937,0.6092121327222784,-1.116567695566404,0.9057673345834044,0.45030053251863195,-0.7042088116885781,1.2971736935721452,-0.895596201010962,-0.0074449336150579064
-3.154213547146295,-0.16743479400681077,2.362865086316147,-0.39269422767991524,0.5978595028719074,0.1120902854343349,0.3944056376963706,-0.412252538307156,1.2330917575625995,0.9409659304539766,-0.10381578734682939
-1.3325917782404257,0.6440251269690752,-2.1154774531839893,0.27301411889815574,0.2334309598920242,1.5044770194507413,1.0235565865766625,0.5203453394327239,-0.29019599810833163,-0.6494801451286818,0.04777824256982375
-0.07144931877171143,0.8858226767120252,-0.6782248888518025,1.005050847200301,-0.3303203420578223,0.2796329633686489,1.0912563261693222,1.0115280109692812,0.04407916628653342,-0.026664477997424774,0.1551413390296001
-0.28988958922926206,0.03421963097871838,-0.2555356163781867,0.2670507434980877,-0.47750505217585204,-1.3729781050230738,-0.8230097622015817,-0.5111027443550041,0.5642510708739724,-0.4797495050159843,0.0943715673726237
-0.07144931877171143,0.8858226767120252,-0.6782248888518025,1.005050847200301,-0.3303203420578223,0.2796329633686489,1.0912563261693222,1.0115280109692812,0.04407916628653342,-0.026664477997424774,0.1551413390296001
-3.8575018157502554,-1.2045827095177069,3.804141704632838,0.29351046220867416,0.7379436924120323,-0.17603269464134366,0.5175941073304249,-0.24395870152102275,-0.20483574034805546,0.9027613626662925,0.11648159415530893
-1.3309341340258232,-1.0406080097454349,-0.9111884773645389,0.37725746515464886,-0.7122609082277706,-0.7511968388898935,-1.1893636002081058,0.9257956339454316,0.19935656418168216,0.11298400549454345,-0.06089787875991862
-3.8575018157502554,-1.2045827095177069,3.804141704632838,0.29351046220867416,0.7379436924120323,-0.17603269464134366,0.5175941073304249,-0.24395870152102275,-0.20483574034805546,0.9027613626662925,0.11648159415530893
0.9071381450892042,2.883990164960576,0.9802652594410911,0.4721724850770131,-1.5970185716504557,1.056503193024313,0.23961959376532288,-0.5634322522162852,1.1529588658441088,-0.6352052818371314,-0.16833149748190518
-2.8244427144997735,1.4877878207271522,0.2024175909722918,0.445516842136,-0.4181527078727279,0.10419519018277193,-0.25291478946348106,-0.27544655098986576,0.7173923435101777,0.25671751604143356,0.39808272934387695
-1.3711658116006846,-0.3908375374648778,-0.37727602804222565,0.024936799593918188,-0.008787166127606428,-0.4797883697488,-0.599453067583963,0.18162806314483612,-0.10664646689150112,0.15031413942246027,0.009508437076771398
-0.032003938434456446,-1.6874934603022034,-0.10478400163555783,-0.21388954481817812,-0.4847480404509008,-0.23359784010551485,-1.3975933492088572,-0.23159433274583377,0.39538136689381587,-0.6545989241061053,-0.200475961271969
8.669791635022426,2.699391383465697,2.489801491871875,10.59907615944696,3.5199246608332615,1.8765345435555416,-0.7278389189076622,-0.4980863196685569,-0.7603249268491147,-0.4280471092275134,-0.506203012694976
-1.5391003996712829,1.6009300743104642,0.4033222732681697,0.263999535349562,-0.918301694985234,0.5681056851369727,-0.03501515637913714,0.06261612946971618,0.13758109719399325,0.7492501428314537,0.3858857108921428
-1.5391003996712829,1.6009300743104642,0.4033222732681697,0.263999535349562,-0.918301694985234,0.5681056851369727,-0.03501515637913714,0.06261612946971618,0.13758109719399325,0.7492501428314537,0.3858857108921428
0.31640236757287865,2.3874629270113474,2.1322045991999916,-1.1203132753730338,0.9397532962866523,-0.632397347263839,-0.5571692937926316,0.16624122010828812,1.207907203206544,-0.15664837291306116,0.046534619322316464
0.321379691506182,2.448646794577663,2.202763814065793,-1.1095373664693005,0.927738706277129,-0.6593397254537816,-0.5087468269148634,0.1752923494204781,1.1663919727559,-0.17827368154192194,0.04748705803986159
0.31640236757287865,2.3874629270113474,2.1322045991999916,-1.1203132753730338,0.9397532962866523,-0.632397347263839,-0.5571692937926316,0.16624122010828812,1.207907203206544,-0.15664837291306116,0.046534619322316464
-1.7821551155166315,0.27211905455751917,-1.755123005267076,-0.04609295218532332,0.07254020372876578,-0.6374895214158023,-0.33611298435166065,-0.10977658449454307,-0.28432964830627144,-0.03376117532608195,0.16331206261191514
-1.5789259409722376,1.379610977784588,-0.270916228004899,0.1743206899967814,-0.417968175791617,-1.0342856825083167,-0.243621375113366,-0.7849688521119982,0.9561433729142726,0.02585339933183557,0.33648884883560387
-1.2200285810988445,0.15561994176047306,-2.3772346155915436,0.5485984475595836,0.08781708473385968,1.2256979602810942,0.5614228277766875,0.8061863124769107,-0.1577521138021121,-0.4709740257931148,-0.021124748503449694
-0.11027482682065669,-0.33885776565099957,-1.0313412151824406,2.0146876657673203,-0.1600148134399432,-0.8575057144865567,1.4547152133535257,2.0752696477098214,-0.3709014994578139,-0.36329391558601254,-0.061314983853312015
-1.0560532953740593,-0.03171838720810915,-0.6820827780741423,0.05429077058532204,-0.5755292904005262,-0.19737454282490483,-0.17329147663325822,0.18326079343570006,-0.6788555954253988,0.38805923719671287,-0.03866678418104689
0.13580441389470296,3.9469792600547953,0.8332698921659086,-2.1931218226717486,1.3903844040801352,-0.20868066581503425,-1.1014367303778256,0.4310248171024634,0.26719832033116564,-0.36530216384774733,0.2716631139293765
0.09169432626811921,3.8563750397485563,0.8338163689959223,-2.140381512495989,1.3365766588195007,-0.21779203888712714,-1.1459858031777137,0.4563961660011287,0.3367707502449335,-0.34542571939399913,0.2552151406862354
0.4684984793501495,0.9992232395735074,0.000556888701851622,0.5089485326371098,-1.1943635656981662,0.7996342036149192,-0.09855990286416544,0.029364828979377547,1.395577578478781,-0.6064315031065561,-0.06474113698272715
-1.4823434792064871,1.3998178975285889,0.09975533571683841,0.027363704294464136,-0.6314140612859709,0.5869783842139639,-0.11709878071164806,0.16309333834395384,0.829707849601164,0.5206378654901619,-0.06387115056446298
-1.5490175871862382,0.48942758427822125,-1.0253729281361397,0.07788299990925936,-1.0841663290942873,-0.30829912334783416,-0.6814950693689737,0.24717428865221527,-0.3627018430067802,0.08037301880690396,0.37911093344310776
-1.91614842409934,-0.0592900390571947,-0.5307338189420872,0.2835842855918233,0.1808132557702854,0.06229378063201127,-0.3055012587955707,-0.13346548943800324,0.2827828352467295,0.2247685705674442,0.21797625462910533
-1.6621156658494116,-0.06931214231034984,-3.2501190643925693,-0.6167871242748826,-0.28735893908224974,0.39105182334860455,-0.0007639454264825633,-0.11880314673483013,-0.07159858802789411,-0.35705626796273554,0.03256415704070962
-0.053038468766085006,-0.6992248731321408,-1.2387249956092978,0.1006692492412795,-0.6048640098742428,-0.8447192219294261,-0.7356915381778967,0.5585351453856136,-0.10134553682556496,0.09626061187720815,-0.014314758344807096
-1.7594695349631657,0.11692282795029828,0.3159860888279064,-0.2740113518783081,0.08945684261285261,0.2277973726430577,0.5535530927488232,-0.41352245146643657,-0.7242237209049835,0.41011434574797684,-0.33245178565727806
-1.070294157764798,0.4101046777270645,-0.021519745911004397,1.126735876949801,-0.6103527626282452,-0.8102123690900157,0.026695122011294505,0.7325302241880746,-0.3389370869022628,0.16222310749071606,0.10252111590758631
-0.6341096578736255,-0.5602941016055515,-0.7508923135012356,-0.1589011368678132,-0.8463437392016935,-0.3523635760869933,-1.3909159780062879,0.17427174010783025,0.2860724083508351,0.17229267709854132,0.01624789760535587
-0.5726626751619719,-0.611299099845241,-0.17522331118516868,-0.03374576927245865,0.4924597485325702,-0.8680957424878828,-0.38897703320945204,-1.2612668716438882,0.9512514183960014,-0.4070855192484504,0.061062356497149
-1.880071286133403,0.10332674000852447,-2.0229180516426064,0.025581334813673782,0.6530012841573242,-0.4137794947144405,0.1770982325549137,0.11589726277313371,0.08836074905151717,-0.21827513238963428,0.12058940245927258
0.027226183729931377,0.13322587443369974,-1.2555473848422112,-0.2549969397173701,-0.5473564779741756,0.19476345554134689,0.07565468521036908,0.8276731309391293,-0.03290670144053193,0.11431076889049487,0.13364392955929738
0.027226183729931377,0.13322587443369974,-1.2555473848422112,-0.2549969397173701,-0.5473564779741756,0.19476345554134689,0.07565468521036908,0.8276731309391293,-0.03290670144053193,0.11431076889049487,0.13364392955929738
2.636794286253634,2.2543419277754637,0.7372050638893951,3.723568789954918,0.10204452522614185,1.0505114619646614,-0.10527000632949593,-0.3818427925643995,0.6572715401552589,0.2395433725294504,0.2677225672791817
-1.5266267376472165,0.9798244550727148,-1.5109521542963225,-0.1035090197831784,0.09567793572592773,-0.4041854336378348,-0.08660084338348142,-0.04270692052580052,-0.15974842664932465,-0.04385870459761848,0.08532760336343258
-1.3296673821262328,0.6647278372017867,-0.8283774885184703,0.24672345531962206,-0.291731679159559,-0.9946344715137079,-0.27122084656305345,-0.557791785471911,0.9977090258586547,-0.11096200826344452,0.1166188918494998
-1.2771635601275868,0.48957620095212284,-0.9743079716914521,0.2874056866567358,-0.19436230583703992,-0.8777913438858201,-0.35249031060832725,-0.4182591880564346,1.1412683146740623,-0.15836613644772682,0.08699384450222669
1.2861630319966777,0.9287893144899626,1.0083414048916437,-0.1889555991305109,-1.497320687148009,0.03309211490255024,-1.0496849276180513,-0.9891186644467796,0.3158467006936439,-0.1821637603706628,0.034191715941669074
